X,Y
0.0,15.358570966109957
1.0,16.611003734117933
2.0,17.886447308801493
3.0,19.177302403288483
4.0,20.47586995836741
5.0,21.774550012269383
6.0,23.066045380974405
7.0,24.343563374497748
8.0,25.60100868548558
9.0,26.83316080826157
10.0,28.03582987453888
11.0,29.205985605494018
12.0,30.34185514342448
13.0,31.442986792450615
14.0,32.510278110639995
15.0,33.54596829436025
16.0,34.553596316830486
17.0,35.537927765481214
18.0,36.504854709524594
19.0,37.461274168188865
20.0,38.414951795481336
21.0,39.3743782088298
22.0,40.34862593083852
23.0,41.34721515328576
24.0,42.37999644005713
25.0,43.45705803209114
26.0,44.58866457565719
27.0,45.78523284214283
28.0,47.05734832685321
29.0,48.41582450193544
30.0,49.87180396835125
31.0,51.43689784262083
32.0,53.12335649622524
33.0,54.94426134670336
34.0,56.91372392802942
35.0,59.04707513349212
36.0,61.36102455437354
37.0,63.87376748906596
38.0,66.60501574300999
39.0,69.57592805159655
40.0,72.80891708422813
41.0,76.32731272849634
42.0,80.15486583605586
43.0,84.3150828659549
44.0,88.83038979868755
45.0,93.72113309456968
46.0,99.00443597457073
47.0,104.69293941811702
48.0,110.79346839050065
49.0,117.3056742322759
50.0,124.22071311319439
51.0,131.52002721975754
52.0,139.17429920619213
53.0,147.14265080075504
54.0,155.3721528950059
55.0,163.79770673955315
56.0,172.34234406436383
57.0,180.9179783480038
58.0,189.42662066883278
59.0,197.76205243307197
60.0,205.8119248620395
61.0,213.46023266856295
62.0,220.59008818298742
63.0,227.08670362514343
64.0,232.8404744912578
65.0,237.7500471828619
66.0,241.72524983326497
67.0,244.6897672417798
68.0,246.5834489894821
69.0,247.36415387559532
70.0,247.00905309436175
71.0,245.51533804271165
72.0,242.9003050089667
73.0,239.20081675385157
74.0,234.4721685812121
75.0,228.78641235057773
76.0,222.23021457534128
77.0,214.9023430671503
78.0,206.9108896150716
79.0,198.37034336547362
80.0,189.39863071351292
81.0,180.11423282690217
82.0,170.63348194563432
83.0,161.06812318459734
84.0,151.52321078386322
85.0,142.09538782123136
86.0,132.87157759384394
87.0,123.9280944256878
88.0,115.33016268549198
89.0,107.13181624309497
90.0,99.37613715951593
91.0,92.09578254561777
92.0,85.31374241869771
93.0,79.04426896326194
94.0,73.29391856367876
95.0,68.06265184116324
96.0,63.34494308262168
97.0,59.13085820526846
98.0,55.40706904919681
99.0,52.15778065186086
100.0,49.36555663015497
101.0,47.01203538269012
102.0,45.07853616347572
103.0,43.54655894709091
104.0,42.39818532465373
105.0,41.61638949047172
106.0,41.185268864260884
107.0,41.09020329349923
108.0,41.31795040365199
109.0,41.85668284807893
110.0,42.69597129126827
111.0,43.82671524848809
112.0,45.24102266260504
113.0,46.93203851906293
114.0,48.8937229999485
115.0,51.120580692605515
116.0,53.60734415114159
117.0,56.348617539455134
118.0,59.33848897759304
119.0,62.570123336107024
120.0,66.03535031112311
121.0,69.72426538923838
122.0,73.62486350621374
123.0,77.72272657230768
124.0,82.0007863778886
125.0,86.43918356018062
126.0,91.01524122786063
127.0,95.70356850195431
128.0,100.47630471449476
129.0,105.30350946321585
130.0,110.15369737528104
131.0,114.99450957187734
132.0,119.79350678325324
133.0,124.51906220726009
134.0,129.14132591322794
135.0,133.6332272385086
136.0,137.9714775489971
137.0,142.13753322843135
138.0,146.11847804528355
