X,Y
        0.0000000000   ,     0.1096578890 
        1.0000000000   ,     0.1137500570 
        2.0000000000   ,     0.1181355708 
        3.0000000000   ,     0.1228480711 
        4.0000000000   ,     0.1279266535 
        5.0000000000   ,     0.1334170244 
        6.0000000000   ,     0.1393729593 
        7.0000000000   ,     0.1683905180 
        8.0000000000   ,     0.1757663436 
        9.0000000000   ,     0.1838443404 
       10.0000000000   ,     0.1927355585 
       11.0000000000   ,     0.2025759156 
       12.0000000000   ,     0.2135334173 
       13.0000000000   ,     0.2258179550 
       14.0000000000   ,     0.2396947708 
       15.0000000000   ,     0.2555032057 
       16.0000000000   ,     0.2736831566 
       17.0000000000   ,     0.2948129114 
       18.0000000000   ,     0.3196639384 
       19.0000000000   ,     0.3492810717 
       20.0000000000   ,     0.3851006137 
       21.0000000000   ,     0.4433255764 
       22.0000000000   ,     0.4985483118 
       23.0000000000   ,     0.5687630691 
       24.0000000000   ,     0.6594688230 
       25.0000000000   ,     0.7778416828 
       26.0000000000   ,     0.9317017545 
       27.0000000000   ,     1.1247574841 
       28.0000000000   ,     1.3438995158 
       29.0000000000   ,     1.5408655257 
       30.0000000000   ,     1.6394970534 
       31.0000000000   ,     1.6022245867 
       32.0000000000   ,     1.4772593108 
       33.0000000000   ,     1.3436027178 
       34.0000000000   ,     1.2497555812 
       35.0000000000   ,     1.2118514425 
       36.0000000000   ,     1.2328688531 
       37.0000000000   ,     1.3152102579 
       38.0000000000   ,     1.4655633069 
       39.0000000000   ,     1.6950074254 
       40.0000000000   ,     2.0317059988 
       41.0000000000   ,     2.4270451773 
       42.0000000000   ,     2.8293006094 
       43.0000000000   ,     3.0882016267 
       44.0000000000   ,     3.0630809335 
       45.0000000000   ,     2.7775325161 
       46.0000000000   ,     2.3897986053 
       47.0000000000   ,     2.0323663121 
       48.0000000000   ,     1.7560567737 
       49.0000000000   ,     1.5627396403 
       50.0000000000   ,     1.4390443431 
       51.0000000000   ,     1.3712572698 
       52.0000000000   ,     1.3495110337 
       53.0000000000   ,     1.3682281711 
       54.0000000000   ,     1.4257506430 
       55.0000000000   ,     1.5241145296 
       56.0000000000   ,     1.6733676826 
       57.0000000000   ,     1.8759257525 
       58.0000000000   ,     2.1524837761 
       59.0000000000   ,     2.5277717014 
       60.0000000000   ,     3.0368974508 
       61.0000000000   ,     3.7257872175 
       62.0000000000   ,     4.6427739545 
       63.0000000000   ,     5.8031427215 
       64.0000000000   ,     7.0987831001 
       65.0000000000   ,     8.1796040337 
