X,Y
0.0,0.5152228804532171
1.0,0.5930465783359113
2.0,0.6752595844170864
3.0,0.7606498506825536
4.0,0.8477855566823763
5.0,0.9350724312093415
6.0,1.0208325434667236
7.0,1.1034024588822466
8.0,1.1812468495213866
9.0,1.253081970325975
10.0,1.318002031878864
11.0,1.3756005627814447
12.0,1.4260784552040202
13.0,1.470330556328455
14.0,1.510003368649587
15.0,1.5475175573634279
16.0,1.5860504009976408
17.0,1.6294749242291335
18.0,1.6822541093025876
19.0,1.749290239647055
20.0,1.8357311010290722
21.0,1.9467365325684733
22.0,2.087210804130562
23.0,2.2615086184237816
24.0,2.4731252604721736
25.0,2.7243844989214447
26.0,3.01614108581212
27.0,3.347517737928774
28.0,3.7156987960485575
29.0,4.115803735552022
30.0,4.540862726595136
31.0,4.981913010669681
32.0,5.428228704214464
33.0,5.867687831222716
34.0,6.287269404654717
35.0,6.67366111342799
36.0,7.01394586972868
37.0,7.29632458814269
38.0,7.5108245886317935
39.0,7.649939234671049
40.0,7.709145729975257
41.0,7.687254727544267
42.0,7.586557217306686
43.0,7.412750058987992
44.0,7.174639964399307
45.0,6.883644789974866
46.0,6.553128636200834
47.0,6.197621568408452
48.0,5.831984260414449
49.0,5.470581572831424
50.0,5.126526731825683
51.0,4.811049764520367
52.0,4.533031159729395
53.0,4.298725788888475
54.0,4.111684633059608
55.0,3.9728645710416433
56.0,3.880901023733015
57.0,3.832505983528194
58.0,3.822945870001393
59.0,3.846550290355103
60.0,3.897204231105161
61.0,3.968782107910199
62.0,4.055491696725042
63.0,4.152108179125248
64.0,4.25409204541637
65.0,4.357597985512616
66.0,4.45939375347023
67.0,4.556717070649879
68.0,4.647103983672377
69.0,4.728223175536334
70.0,4.797747487108716
71.0,4.8532867974546745
72.0,4.892396361659582
73.0,4.912663008055723
74.0,4.911859757475428
75.0,4.888148967615108
76.0,4.840306365494335
77.0,4.767934288336681
78.0,4.671632594272225
79.0,4.553099962881555
80.0,4.415146080855445
81.0,4.261605456953594
82.0,4.09715499993764
83.0,3.9270485867430605
84.0,3.7567912983498983
85.0,3.5917827190917015
86.0,3.436961976860207
87.0,3.296486791996588
88.0,3.173474899780521
89.0,3.069829412498726
90.0,2.9861608898524308
91.0,2.9218091634338674
92.0,2.8749584239512966
93.0,2.842830751257991
94.0,2.8219369714682165
95.0,2.8083600095153387
96.0,2.7980449943973933
97.0,2.7870721634269207
98.0,2.771892695392974
99.0,2.7495133350861662
100.0,2.7176222548003808
101.0,2.6746551848941618
102.0,2.6198066474666253
103.0,2.552995516017625
104.0,2.474796707304458
105.0,2.38635147678956
106.0,2.2892677052422057
107.0,2.1855191422687197
108.0,2.0773493895410495
109.0,1.9671831043773156
110.0,1.8575440828345966
111.0,1.75097800105886
112.0,1.6499769057901417
113.0,1.5569030611610524
114.0,1.4739112628215183
115.0,1.4028708291451368
116.0,1.3452906841499503
117.0,1.3022527673768616
118.0,1.2743600404167215
119.0,1.2617053650710506
120.0,1.2638664587130475
121.0,1.2799301409714796
122.0,1.3085464874657167
123.0,1.3480107135126633
124.0,1.396368052215093
125.0,1.451534929942334
126.0,1.51142860776495
127.0,1.5740972077932498
128.0,1.6378425617567685
129.0,1.7013293486678391
130.0,1.7636751980986682
131.0,1.8245175048238562
132.0,1.8840534040565349
133.0,1.9430496309138172
134.0,2.0028189630054296
135.0,2.0651599295821934
136.0,2.1322568891357276
137.0,2.2065388694721477
138.0,2.290498063721974
139.0,2.386472693716211
140.0,2.496403893312968
141.0,2.6215817980391503
142.0,2.7624013290049465
143.0,2.9181522208523747
144.0,3.0868696431138845
145.0,3.2652704617681514
146.0,3.4487953154235105
147.0,3.631768287711673
148.0,3.8076746758805795
149.0,3.969544365896827
150.0,4.110415220797081
151.0,4.223839458941055
152.0,4.304387951715245
153.0,4.348104061723526
154.0,4.352860842124524
155.0,4.318583163094147
156.0,4.247308895858964
157.0,4.143079266612765
158.0,4.0116660102055235
159.0,3.860159913249177
160.0,3.696459728088162
161.0,3.5287106097666974
162.0,3.3647460906523343
163.0,3.2115867565830656
164.0,3.075042512280546
165.0,2.9594545176129783
166.0,2.867598882251356
167.0,2.8007586101216044
168.0,2.7589547045863516
169.0,2.741313240904935
170.0,2.746533742747365
171.0,2.773416133756777
172.0,2.821399226109527
173.0,2.891063118611155
174.0,2.984550650260001
175.0,3.1058686142962033
176.0,3.26103709862499
177.0,3.4580644023714857
178.0,3.7067349065124766
179.0,4.018207634170797
180.0,4.404433792597655
181.0,4.877412267403136
182.0,5.448312836610974
183.0,6.126507735809486
184.0,6.918562895959889
185.0,7.827250136905096
186.0,8.850649885487616
187.0,9.981419270447763
188.0,11.206301143650892
189.0,12.505944090302767
190.0,13.855090541691299
191.0,15.223169112639221
192.0,16.575298713764077
193.0,17.87367756163441
194.0,19.079292941645946
195.0,20.15385154497947
196.0,21.061800063246448
197.0,21.772286051024054
198.0,22.260903562462296
199.0,22.511078850829506
200.0,22.5149784920831
201.0,22.27386333984645
202.0,21.797862295083934
203.0,21.105193982439623
204.0,20.220915395014313
205.0,19.17531808011839
206.0,18.002119507961858
207.0,16.73660701109059
208.0,15.413883719445714
209.0,14.067342320832282
210.0,12.727457340545143
211.0,11.420945304426777
212.0,10.170300318276976
213.0,8.993675410039417
214.0,7.90505133493765
215.0,6.914616666084413
216.0,6.029276360524074
217.0,5.253209543573292
218.0,4.588408827528122
219.0,4.0351503324404785
220.0,3.5923628975679707
221.0,3.2578842824287375
222.0,3.0286095376919286
223.0,2.9005508837621234
224.0,2.8688386262232615
225.0,2.9276985264885034
226.0,3.070442552981502
227.0,3.289507137080402
228.0,3.5765661555869914
229.0,3.9227352543285177
