X,Y
0.0,0.1525231945662251
1.0,0.17576614369271468
2.0,0.20186086418895005
3.0,0.23125409822687287
4.0,0.2645127022197034
5.0,0.3023505153088868
6.0,0.34565800173955397
7.0,0.3955335636971502
8.0,0.4533142834211157
9.0,0.5206023729694511
10.0,0.5992819232740392
11.0,0.6915188974620942
12.0,0.7997360531723436
13.0,0.9265540159242093
14.0,1.0746904757730391
15.0,1.2468117808525436
16.0,1.4453352251245357
17.0,1.6721859942967612
18.0,1.928519655801655
19.0,2.2144285465606677
20.0,2.52865743885664
21.0,2.868359291470825
22.0,3.2289245520599965
23.0,3.6039163868333888
24.0,3.9851387837268715
25.0,4.362854672906958
26.0,4.726157658494425
27.0,5.063484939217917
28.0,5.363242335890825
29.0,5.614497181032653
30.0,5.807683317124249
31.0,5.935256431296923
32.0,5.9922386308160505
33.0,5.97659888024175
34.0,5.889430060904405
35.0,5.73490244946002
36.0,5.519995108137357
37.0,5.254028406588053
38.0,4.948040016633017
39.0,4.614060971671525
40.0,4.264356185533367
41.0,3.9106944927707246
42.0,3.563707059124111
43.0,3.2323810263137203
44.0,2.923719251959701
45.0,2.6425790918178773
46.0,2.3916855003086033
47.0,2.1717982084587826
48.0,1.9820008294136902
49.0,1.8200723091549247
50.0,1.682898437465516
51.0,1.5668828554939604
52.0,1.468322394755534
53.0,1.383719624743973
54.0,1.310015014464078
55.0,1.2447309912478146
56.0,1.1860294108703935
57.0,1.1326917558968936
58.0,1.0840372307439121
59.0,1.039797560810359
60.0,0.9999687090355086
61.0,0.9646590779731768
62.0,0.9339514028516983
63.0,0.907791894735939
64.0,0.8859157454943485
65.0,0.8678133443857526
66.0,0.8527369325019437
67.0,0.8397433255148273
68.0,0.8277650720494566
69.0,0.8157001912696538
70.0,0.802509551301587
71.0,0.7873110086608358
72.0,0.7694605302921976
73.0,0.7486124838581366
74.0,0.724753864709476
75.0,0.698210145920294
76.0,0.6696233937677746
77.0,0.6399060011446888
78.0,0.6101756092094002
79.0,0.5816783240427873
80.0,0.5557080719795064
81.0,0.5335298337762829
82.0,0.5163135902656922
83.0,0.5050842085144839
84.0,0.5006903672708829
85.0,0.5037931819568033
86.0,0.514872694636055
87.0,0.5342481114510139
88.0,0.5621058629012564
89.0,0.5985284669264348
90.0,0.6435169721597571
91.0,0.6970005475013197
92.0,0.758828555220164
93.0,0.8287430640217069
94.0,0.9063329629384986
95.0,0.9909742491729325
96.0,1.0817642267547465
97.0,1.1774597875449975
98.0,1.2764312158356095
99.0,1.3766427441724434
100.0,1.4756692545193828
101.0,1.5707551535014608
102.0,1.6589168761319935
103.0,1.7370852189835244
104.0,1.8022784426424918
105.0,1.8517925331509595
106.0,1.8833918301401398
107.0,1.8954819066440662
108.0,1.8872473658801272
109.0,1.8587400569830204
110.0,1.8109077719045772
111.0,1.7455592011951444
112.0,1.6652670821479763
113.0,1.573217317176749
114.0,1.4730166967614815
115.0,1.368475222045494
116.0,1.263380608404069
117.0,1.16128233195449
118.0,1.0653007501785308
119.0,0.9779737494478898
120.0,0.9011495051193907
121.0,0.83592975977472
122.0,0.7826639581231233
123.0,0.7409909542319322
124.0,0.709922045294667
125.0,0.6879568942159996
126.0,0.6732225020733043
127.0,0.6636247451694443
128.0,0.6570020353385997
129.0,0.651271322632233
130.0,0.6445578610984039
131.0,0.6353018205401063
132.0,0.6223368539287706
133.0,0.6049379991987728
134.0,0.5828386511265752
135.0,0.5562186016151083
136.0,0.5256671196089296
137.0,0.4921265404904271
138.0,0.45682271356965576
139.0,0.4211888350867806
140.0,0.38678867714516885
141.0,0.3552441049373912
142.0,0.32817023258760414
143.0,0.3071198389203113
144.0,0.29353701209527844
145.0,0.28871866737363894
146.0,0.2937817848560518
147.0,0.3096340593230768
148.0,0.33694615263240113
149.0,0.3761247898217499
150.0,0.4272873424971123
151.0,0.49024002396983757
152.0,0.5644630747675445
153.0,0.6491070566936471
154.0,0.7430043787195857
155.0,0.844699341290819
156.0,0.9524983421129785
157.0,1.0645396220373595
158.0,1.178879363858978
159.0,1.2935884997651206
160.0,1.4068526707654359
161.0,1.517066798646746
162.0,1.6229159358644314
163.0,1.7234355221575564
164.0,1.8180467511544884
165.0,1.906566077632807
166.0,1.9891914559760984
167.0,2.0664710940187856
168.0,2.1392627628127676
169.0,2.2086925870270027
170.0,2.276121543859759
171.0,2.34312568946416
172.0,2.4114927587479618
173.0,2.4832338207069142
174.0,2.560604817597449
175.0,2.6461297713059975
176.0,2.7426157690648214
177.0,2.853149862198029
178.0,2.981069731564851
179.0,3.1299030760341635
180.0,3.303274583668279
181.0,3.504783311742942
182.0,3.737856585255326
183.0,4.005588526265392
184.0,4.310571734169804
185.0,4.65472950579272
186.0,5.0391537555618795
187.0,5.463951232134368
188.0,5.928098670356439
189.0,6.429307090778326
190.0,6.963897250633439
191.0,7.526692510940488
192.0,8.11094179164988
193.0,8.708292908889623
194.0,9.308843970731338
195.0,9.901305879549737
196.0,10.473310562896234
197.0,11.011895870612669
198.0,11.504188320291139
199.0,11.938289108659081
200.0,12.30434805508811
201.0,12.59578629827514
202.0,12.810604141728296
203.0,12.952688206588194
204.0,13.033014620771718
205.0,13.0706344643824
206.0,13.093325475356048
207.0,13.137800661053427
208.0,13.249379814915008
209.0,13.481053358600137
210.0,13.89189852231695
211.0,14.544844669032875
212.0,15.503826554736584
213.0,16.830410312046805
214.0,18.5800252961927
215.0,20.797983174020963
216.0,23.51551021643449
217.0,26.746054986977402
218.0,30.482155969685657
219.0,34.69315642223892
220.0,39.32403193178742
221.0,44.2955467581778
222.0,49.50587800835514
223.0,54.83374562571613
224.0,60.14296859412617
225.0,65.28824449945317
226.0,70.121833684832
227.0,74.50073416801138
228.0,78.29387126316193
229.0,81.38880513379505
230.0,83.69748422695156
231.0,85.16064119651813
232.0,85.75053372136269
233.0,85.47186443130043
234.0,84.36085807921796
235.0,82.4826153960311
236.0,79.92698804364412
237.0,76.80331669803672
238.0,73.23443723498366
239.0,69.3503851208025
240.0,65.28221633650607
241.0,61.156318820461884
242.0,57.0895183594902
243.0,53.185195459567886
244.0,49.53053390115035
245.0,46.19492608053178
246.0,43.22947261669311
247.0,40.66744048858008
248.0,38.52548995875174
249.0,36.80544871991131
250.0,35.496403136352264
251.0,34.576890260087374
252.0,34.017007710446556
253.0,33.78030703227238
254.0,33.82539391107755
255.0,34.10721881862878
256.0,34.57809717877014
257.0,35.1885422945085
258.0,35.88802157629993
259.0,36.62575349966587
260.0,37.351648145839086
261.0,38.0174599162678
262.0,38.57817163378118
263.0,38.99357169976534
264.0,39.22992878325721
265.0,39.261620632047666
266.0,39.07254312275829
267.0,38.65711858528423
268.0,38.0207415604886
269.0,37.17954451736264
270.0,36.1594308879241
271.0,34.99440004543001
272.0,33.724268387968735
273.0,32.3919616848613
274.0,31.04060647028086
275.0,29.71067517099736
276.0,28.437437045257134
277.0,27.2489351930751
278.0,26.164653151722586
279.0,25.194960434739393
280.0,24.34134438483221
281.0,23.597356090922638
282.0,22.950130258875408
283.0,22.38229019466559
284.0,21.87402397973711
285.0,21.40511780317224
286.0,20.956755471349577
287.0,20.51293494423969
288.0,20.061407117216934
289.0,19.59410182606058
290.0,19.107064045354967
291.0,18.599973135640194
292.0,18.075354886929016
293.0,17.537616998050783
294.0,16.992042579668677
295.0,16.44386434992265
296.0,15.897517243256598
297.0,15.356133337671722
298.0,14.82130524180948
299.0,14.293107405204937
300.0,13.770333735479873
301.0,13.250887860838553
302.0,12.732251325598638
303.0,12.211955253890578
304.0,11.687991270026307
305.0,11.1591151326691
306.0,10.62501821627898
307.0,10.086364017287814
308.0,9.544705987255295
309.0,9.002316754165282
310.0,8.461965887586842
311.0,7.926683729234703
312.0,7.399543481121882
313.0,6.883484535660332
